text,text_clean,tokens,normalisasi,stopword,final_text,label,sterilisasi,stemming
tiap liat sg pada keterima utbk trs ada yg lolos jurusan yg ak pgn lgs nyeri dada,tiap liat sg pada keterima utbk trs ada yg lolos jurusan yg ak pgn lgs nyeri dada,"['tiap', 'liat', 'sg', 'pada', 'keterima', 'utbk', 'trs', 'ada', 'yg', 'lolos', 'jurusan', 'yg', 'ak', 'pgn', 'lgs', 'nyeri', 'dada']","['tiap', 'lihat', 'sg', 'pada', 'keterima', 'utbk', 'terus', 'ada', 'yang', 'lolos', 'jurusan', 'yang', 'saya', 'pgn', 'lgs', 'nyeri', 'dada']","['tiap', 'lihat', 'sg', 'keterima', 'utbk', 'terus', 'lolos', 'jurusan', 'pgn', 'lgs', 'nyeri', 'dada']",tiap lihat sg terima utbk terus lolos jurus pgn lgs nyeri dada,berisiko,tiap lihat sg terima utbk terus lolos jurus pgn lgs nyeri dada,tiap lihat sg terima utbk terus lolos jurus pgn lgs nyeri dada
"ᅠᅠ
ᅠᅠ
tangan berkeringat bisa menjadi salah satu tanda awal 𝘱𝘦𝘯𝘺𝘢𝘬𝘪𝘵 𝘫𝘢𝘯𝘵𝘶𝘯𝘨, namun harus disertai dengan gejala khas 𝘱𝘦𝘯𝘺𝘢𝘬𝘪𝘵 𝘫𝘢𝘯𝘵𝘶𝘯𝘨 itu sendiri, yakni nyeri dada kiri tembus ke punggung dan menjalar ke lengan— 
ᅠᅠ
ᅠᅠ",tangan berkeringat bisa menjadi salah satu tanda awal namun harus disertai dengan gejala khas itu sendiri yakni nyeri dada kiri tembus ke punggung dan menjalar ke lengan,"['tangan', 'berkeringat', 'bisa', 'menjadi', 'salah', 'satu', 'tanda', 'awal', 'namun', 'harus', 'disertai', 'dengan', 'gejala', 'khas', 'itu', 'sendiri', 'yakni', 'nyeri', 'dada', 'kiri', 'tembus', 'ke', 'punggung', 'dan', 'menjalar', 'ke', 'lengan']","['tangan', 'berkeringat', 'bisa', 'menjadi', 'salah', 'satu', 'tanda', 'awal', 'namun', 'harus', 'disertai', 'dengan', 'gejala', 'khas', 'itu', 'sendiri', 'yakni', 'nyeri', 'dada', 'kiri', 'tembus', 'ke', 'punggung', 'dan', 'menjalar', 'ke', 'lengan']","['tangan', 'berkeringat', 'menjadi', 'salah', 'satu', 'tanda', 'awal', 'disertai', 'gejala', 'khas', 'sendiri', 'nyeri', 'dada', 'kiri', 'tembus', 'punggung', 'menjalar', 'lengan']",tangan keringat jadi salah satu tanda awal serta gejala khas sendiri nyeri dada kiri tembus punggung jalar lengan,tidak berisiko,tangan keringat jadi salah satu tanda awal serta khas sendiri nyeri dada kiri tembus punggung jalar lengan,tangan keringat jadi salah satu tanda awal serta gejala khas sendiri nyeri dada kiri tembus punggung jalar lengan
"naon sih anjing langsung pake label laki. aing nyeri dada sesek ge langsung sorangan ke puskesmas minta dirujuk ke rs sampe tebus obat ku sorangan. kumaha jelemana weh atuh anjing meni kudu make label laki koplok 
https://
x.com/ayyun_nq/statu
/ayyun_nq/status/1927230774111064209
…",naon sih anjing langsung pake label laki aing nyeri dada sesek ge langsung sorangan ke puskesmas minta dirujuk ke rs sampe tebus obat ku sorangan kumaha jelemana weh atuh anjing meni kudu make label laki koplok x com ayyun nq statu ayyun nq status,"['naon', 'sih', 'anjing', 'langsung', 'pake', 'label', 'laki', 'aing', 'nyeri', 'dada', 'sesek', 'ge', 'langsung', 'sorangan', 'ke', 'puskesmas', 'minta', 'dirujuk', 'ke', 'rs', 'sampe', 'tebus', 'obat', 'ku', 'sorangan', 'kumaha', 'jelemana', 'weh', 'atuh', 'anjing', 'meni', 'kudu', 'make', 'label', 'laki', 'koplok', 'x', 'com', 'ayyun', 'nq', 'statu', 'ayyun', 'nq', 'status']","['apa', 'sih', 'anjing', 'langsung', 'pakai', 'label', 'laki', 'saya', 'nyeri', 'dada', 'sesak', 'ge', 'langsung', 'sorangan', 'ke', 'puskesmas', 'minta', 'dirujuk', 'ke', 'rumah sakit', 'sampai', 'tebus', 'obat', 'ku', 'sorangan', 'kumaha', 'jelemana', 'weh', 'kalau begitu', 'anjing', 'meni', 'harus', 'pakai', 'label', 'laki', 'koplok', 'x', 'com', 'ayyun', 'nq', 'statu', 'ayyun', 'nq', 'status']","['apa', 'sih', 'anjing', 'langsung', 'pakai', 'label', 'laki', 'nyeri', 'dada', 'sesak', 'ge', 'langsung', 'sorangan', 'puskesmas', 'minta', 'dirujuk', 'rumah sakit', 'tebus', 'obat', 'ku', 'sorangan', 'kumaha', 'jelemana', 'weh', 'kalau begitu', 'anjing', 'meni', 'pakai', 'label', 'laki', 'koplok', 'x', 'com', 'ayyun', 'nq', 'statu', 'ayyun', 'nq', 'status']",apa sih anjing langsung pakai label laki nyeri dada sesak ge langsung sorang puskesmas minta rujuk rumah sakit tebus obat ku sorang maha jelemana weh kalau begitu anjing meni pakai label laki koplok x com ayyun nq statu ayyun nq status,berisiko,apa sih anjing langsung pakai label laki nyeri dada sesak ge langsung sorang puskesmas minta rujuk rumah sakit tebus obat ku sorang maha jelemana weh kalau begitu anjing meni pakai label laki koplok x com ayyun nq statu ayyun nq status,apa sih anjing langsung pakai label laki nyeri dada sesak ge langsung sorang puskesmas minta rujuk rumah sakit tebus obat ku sorang maha jelemana weh kalau begitu anjing meni pakai label laki koplok x com ayyun nq statu ayyun nq status
"kalo masih bayi anak2 wajar mak bapaknye yg ngomong, lah elu udah gede tua, kecuali bisu.

kemaren2 ada lg bapak2 datang bawa bininya ke pkm karna pusing sempoyongan sama nyeri dada, dia ditanyain sedikitpun ga ada yg tau, malah marah2 ke istrinya yg lg sakit. stres",kalo masih bayi anak wajar mak bapaknye yg ngomong lah elu udah gede tua kecuali bisu kemaren ada lg bapak datang bawa bininya ke pkm karna pusing sempoyongan sama nyeri dada dia ditanyain sedikitpun ga ada yg tau malah marah ke istrinya yg lg sakit stres,"['kalo', 'masih', 'bayi', 'anak', 'wajar', 'mak', 'bapaknye', 'yg', 'ngomong', 'lah', 'elu', 'udah', 'gede', 'tua', 'kecuali', 'bisu', 'kemaren', 'ada', 'lg', 'bapak', 'datang', 'bawa', 'bininya', 'ke', 'pkm', 'karna', 'pusing', 'sempoyongan', 'sama', 'nyeri', 'dada', 'dia', 'ditanyain', 'sedikitpun', 'ga', 'ada', 'yg', 'tau', 'malah', 'marah', 'ke', 'istrinya', 'yg', 'lg', 'sakit', 'stres']","['kalau', 'masih', 'bayi', 'anak', 'wajar', 'ibu', 'bapaknye', 'yang', 'bicara', 'lah', 'kamu', 'sudah', 'besar', 'tua', 'kecuali', 'bisu', 'kemarin', 'ada', 'lagi', 'bapak', 'datang', 'bawa', 'bininya', 'ke', 'pkm', 'karena', 'pusing', 'sempoyongan', 'sama', 'nyeri', 'dada', 'dia', 'ditanyain', 'sedikitpun', 'tidak', 'ada', 'yang', 'tahu', 'bahkan', 'marah', 'ke', 'istrinya', 'yang', 'lagi', 'sakit', 'stres']","['kalau', 'bayi', 'anak', 'wajar', 'ibu', 'bapaknye', 'bicara', 'lah', 'kamu', 'besar', 'tua', 'bisu', 'kemarin', 'bapak', 'datang', 'bawa', 'bininya', 'pkm', 'pusing', 'sempoyongan', 'sama', 'nyeri', 'dada', 'ditanyain', 'sedikitpun', 'tahu', 'bahkan', 'marah', 'istrinya', 'sakit', 'stres']",kalau bayi anak wajar ibu bapaknye bicara lah kamu besar tua bisu kemarin bapak datang bawa bini pkm pusing sempoyongan sama nyeri dada ditanyain sedikit tahu bahkan marah istri sakit stres,berisiko,kalau bayi anak wajar bapaknye bicara lah kamu besar tua bisu kemarin bapak datang bawa bini pkm pusing sempoyongan sama nyeri dada ditanyain sedikit tahu bahkan marah istri sakit stres,kalau bayi anak wajar ibu bapaknye bicara lah kamu besar tua bisu kemarin bapak datang bawa bini pkm pusing sempoyongan sama nyeri dada ditanyain sedikit tahu bahkan marah istri sakit stres
"jika obat untuk batuk dan asam lambung tidak mempan, sebaiknya konsultasi ke dokter, terutama jika gejala berlangsung lebih dari dua minggu atau sering kambuh. dokter bisa melakukan pemeriksaan seperti endoskopi untuk memastikan diagnosis, misalnya gerd, dan mencegah komplikasi",jika obat untuk batuk dan asam lambung tidak mempan sebaiknya konsultasi ke dokter terutama jika gejala berlangsung lebih dari dua minggu atau sering kambuh dokter bisa melakukan pemeriksaan seperti endoskopi untuk memastikan diagnosis misalnya gerd dan mencegah komplikasi,"['jika', 'obat', 'untuk', 'batuk', 'dan', 'asam', 'lambung', 'tidak', 'mempan', 'sebaiknya', 'konsultasi', 'ke', 'dokter', 'terutama', 'jika', 'gejala', 'berlangsung', 'lebih', 'dari', 'dua', 'minggu', 'atau', 'sering', 'kambuh', 'dokter', 'bisa', 'melakukan', 'pemeriksaan', 'seperti', 'endoskopi', 'untuk', 'memastikan', 'diagnosis', 'misalnya', 'gerd', 'dan', 'mencegah', 'komplikasi']","['jika', 'obat', 'untuk', 'batuk', 'dan', 'asam', 'lambung', 'tidak', 'mempan', 'sebaiknya', 'konsultasi', 'ke', 'dokter', 'terutama', 'jika', 'gejala', 'berlangsung', 'lebih', 'dari', 'dua', 'minggu', 'atau', 'sering', 'kambuh', 'dokter', 'bisa', 'melakukan', 'pemeriksaan', 'seperti', 'endoskopi', 'untuk', 'memastikan', 'diagnosis', 'misalnya', 'gerd', 'dan', 'mencegah', 'komplikasi']","['obat', 'batuk', 'asam', 'lambung', 'mempan', 'sebaiknya', 'konsultasi', 'dokter', 'terutama', 'gejala', 'berlangsung', 'lebih', 'minggu', 'sering', 'kambuh', 'dokter', 'melakukan', 'pemeriksaan', 'endoskopi', 'memastikan', 'diagnosis', 'misalnya', 'gerd', 'mencegah', 'komplikasi']",obat batuk asam lambung mempan baik konsultasi dokter utama gejala langsung lebih minggu sering kambuh dokter laku periksa endoskopi pasti diagnosis misal gerd cegah komplikasi,tidak berisiko,obat batuk asam lambung mempan baik konsultasi utama langsung lebih minggu sering kambuh laku periksa endoskopi pasti diagnosis misal gerd komplikasi,obat batuk asam lambung mempan baik konsultasi dokter utama gejala langsung lebih minggu sering kambuh dokter laku periksa endoskopi pasti diagnosis misal gerd cegah komplikasi
"jika dengan riw nyeri dada, kemungkinan acs dengan komplikasi gangguan pompa jantung akut. tapi jika keluhan dominan sesak / lelah kemungkinan perburukan dari kondisi gagal jantung / adhf ya. kasus tipikal yg buanyak di indo. bahaya jika tidak ditangani. semoga membaik ",jika dengan riw nyeri dada kemungkinan acs dengan komplikasi gangguan pompa jantung akut tapi jika keluhan dominan sesak lelah kemungkinan perburukan dari kondisi gagal jantung adhf ya kasus tipikal yg buanyak di indo bahaya jika tidak ditangani semoga membaik,"['jika', 'dengan', 'riw', 'nyeri', 'dada', 'kemungkinan', 'acs', 'dengan', 'komplikasi', 'gangguan', 'pompa', 'jantung', 'akut', 'tapi', 'jika', 'keluhan', 'dominan', 'sesak', 'lelah', 'kemungkinan', 'perburukan', 'dari', 'kondisi', 'gagal', 'jantung', 'adhf', 'ya', 'kasus', 'tipikal', 'yg', 'buanyak', 'di', 'indo', 'bahaya', 'jika', 'tidak', 'ditangani', 'semoga', 'membaik']","['jika', 'dengan', 'riwayat', 'nyeri', 'dada', 'kemungkinan', 'acs', 'dengan', 'komplikasi', 'gangguan', 'pompa', 'jantung', 'akut', 'tapi', 'jika', 'keluhan', 'dominan', 'sesak', 'lelah', 'kemungkinan', 'perburukan', 'dari', 'kondisi', 'gagal', 'jantung', 'adhf', 'iya', 'kasus', 'tipikal', 'yang', 'buanyak', 'di', 'indo', 'bahaya', 'jika', 'tidak', 'ditangani', 'semoga', 'membaik']","['riwayat', 'nyeri', 'dada', 'kemungkinan', 'acs', 'komplikasi', 'gangguan', 'pompa', 'jantung', 'akut', 'keluhan', 'dominan', 'sesak', 'lelah', 'kemungkinan', 'perburukan', 'kondisi', 'gagal', 'jantung', 'adhf', 'iya', 'kasus', 'tipikal', 'buanyak', 'indo', 'bahaya', 'ditangani', 'semoga', 'membaik']",riwayat nyeri dada mungkin acs komplikasi ganggu pompa jantung akut keluh dominan sesak lelah mungkin buru kondisi gagal jantung adhf iya kasus tipikal buanyak indo bahaya tangan moga baik,berisiko,riwayat nyeri dada mungkin acs komplikasi ganggu pompa jantung akut keluh dominan sesak lelah mungkin buru kondisi gagal jantung adhf iya kasus tipikal buanyak indo bahaya tangan moga baik,riwayat nyeri dada mungkin acs komplikasi ganggu pompa jantung akut keluh dominan sesak lelah mungkin buru kondisi gagal jantung adhf iya kasus tipikal buanyak indo bahaya tangan moga baik
"untuk batuk dan asam lambung, antasida seperti promag atau mylanta bisa netralkan asam lambung cepat. ppi seperti omeprazole efektif untuk gejala berulang, tapi konsultasi dokter jika digunakan jangka panjang. untuk batuk akibat asam lambung, fokus obati asam lambung dulu. sirup",untuk batuk dan asam lambung antasida seperti promag atau mylanta bisa netralkan asam lambung cepat ppi seperti omeprazole efektif untuk gejala berulang tapi konsultasi dokter jika digunakan jangka panjang untuk batuk akibat asam lambung fokus obati asam lambung dulu sirup,"['untuk', 'batuk', 'dan', 'asam', 'lambung', 'antasida', 'seperti', 'promag', 'atau', 'mylanta', 'bisa', 'netralkan', 'asam', 'lambung', 'cepat', 'ppi', 'seperti', 'omeprazole', 'efektif', 'untuk', 'gejala', 'berulang', 'tapi', 'konsultasi', 'dokter', 'jika', 'digunakan', 'jangka', 'panjang', 'untuk', 'batuk', 'akibat', 'asam', 'lambung', 'fokus', 'obati', 'asam', 'lambung', 'dulu', 'sirup']","['untuk', 'batuk', 'dan', 'asam', 'lambung', 'antasida', 'seperti', 'promag', 'atau', 'mylanta', 'bisa', 'netralkan', 'asam', 'lambung', 'cepat', 'ppi', 'seperti', 'omeprazole', 'efektif', 'untuk', 'gejala', 'berulang', 'tapi', 'konsultasi', 'dokter', 'jika', 'digunakan', 'jangka', 'panjang', 'untuk', 'batuk', 'akibat', 'asam', 'lambung', 'fokus', 'obati', 'asam', 'lambung', 'dulu', 'sirup']","['batuk', 'asam', 'lambung', 'antasida', 'promag', 'mylanta', 'netralkan', 'asam', 'lambung', 'cepat', 'ppi', 'omeprazole', 'efektif', 'gejala', 'berulang', 'konsultasi', 'dokter', 'digunakan', 'jangka', 'panjang', 'batuk', 'akibat', 'asam', 'lambung', 'fokus', 'obati', 'asam', 'lambung', 'dulu', 'sirup']",batuk asam lambung antasida promag mylanta netral asam lambung cepat ppi omeprazole efektif gejala ulang konsultasi dokter guna jangka panjang batuk akibat asam lambung fokus obat asam lambung dulu sirup,tidak berisiko,batuk asam lambung antasida promag mylanta netral asam lambung cepat ppi omeprazole efektif ulang konsultasi guna jangka panjang batuk akibat asam lambung fokus obat asam lambung dulu sirup,batuk asam lambung antasida promag mylanta netral asam lambung cepat ppi omeprazole efektif gejala ulang konsultasi dokter guna jangka panjang batuk akibat asam lambung fokus obat asam lambung dulu sirup
nyeri dada ah,nyeri dada ah,"['nyeri', 'dada', 'ah']","['nyeri', 'dada', 'ah']","['nyeri', 'dada', 'ah']",nyeri dada ah,berisiko,nyeri dada ah,nyeri dada ah
"tiba tiba ngerasa umur galama lagi pdl cm ""nyeri dada biasanya sakit apa""",tiba tiba ngerasa umur galama lagi pdl cm nyeri dada biasanya sakit apa,"['tiba', 'tiba', 'ngerasa', 'umur', 'galama', 'lagi', 'pdl', 'cm', 'nyeri', 'dada', 'biasanya', 'sakit', 'apa']","['tiba', 'tiba', 'ngerasa', 'umur', 'tidak lama', 'lagi', 'pdl', 'cm', 'nyeri', 'dada', 'biasanya', 'sakit', 'apa']","['tiba', 'tiba', 'ngerasa', 'umur', 'tidak lama', 'pdl', 'cm', 'nyeri', 'dada', 'biasanya', 'sakit', 'apa']",tiba tiba ngerasa umur tidak lama pdl cm nyeri dada biasa sakit apa,berisiko,tiba tiba ngerasa umur tidak lama pdl cm nyeri dada biasa sakit apa,tiba tiba ngerasa umur tidak lama pdl cm nyeri dada biasa sakit apa
"dada sesek bgt anj , napas kek cuma separo  gini bgt nyeri dada juga  gila2an yaaa 2025 ini",dada sesek bgt anj napas kek cuma separo gini bgt nyeri dada juga gila an yaaa ini,"['dada', 'sesek', 'bgt', 'anj', 'napas', 'kek', 'cuma', 'separo', 'gini', 'bgt', 'nyeri', 'dada', 'juga', 'gila', 'an', 'yaaa', 'ini']","['dada', 'sesak', 'banget', 'anj', 'napas', 'seperti', 'cuma', 'separo', 'begini', 'banget', 'nyeri', 'dada', 'juga', 'gila', 'an', 'yaaa', 'ini']","['dada', 'sesak', 'banget', 'anj', 'napas', 'cuma', 'separo', 'begini', 'banget', 'nyeri', 'dada', 'gila', 'an', 'yaaa']",dada sesak banget anj napas cuma paro begini banget nyeri dada gila an yaaa,berisiko,dada sesak banget anj napas cuma paro begini banget nyeri dada gila an yaaa,dada sesak banget anj napas cuma paro begini banget nyeri dada gila an yaaa
"jadi hari selasa pekan lalu, ibu dapet telpon

bapak mampir ke rumah uti, posisinya lemes, keringet dingin banyak, sama nyeri dada menjalar ke rahang :)

iya, ibu mungkin belum tau bapak kenapa, tapi aku yg denger langsung paham

bapak serangan jantung.",jadi hari selasa pekan lalu ibu dapet telpon bapak mampir ke rumah uti posisinya lemes keringet dingin banyak sama nyeri dada menjalar ke rahang iya ibu mungkin belum tau bapak kenapa tapi aku yg denger langsung paham bapak serangan jantung,"['jadi', 'hari', 'selasa', 'pekan', 'lalu', 'ibu', 'dapet', 'telpon', 'bapak', 'mampir', 'ke', 'rumah', 'uti', 'posisinya', 'lemes', 'keringet', 'dingin', 'banyak', 'sama', 'nyeri', 'dada', 'menjalar', 'ke', 'rahang', 'iya', 'ibu', 'mungkin', 'belum', 'tau', 'bapak', 'kenapa', 'tapi', 'aku', 'yg', 'denger', 'langsung', 'paham', 'bapak', 'serangan', 'jantung']","['jadi', 'hari', 'selasa', 'pekan', 'lalu', 'ibu', 'dapat', 'telpon', 'bapak', 'mampir', 'ke', 'rumah', 'uti', 'posisinya', 'lemas', 'keringat', 'dingin', 'banyak', 'sama', 'nyeri', 'dada', 'menjalar', 'ke', 'rahang', 'iya', 'ibu', 'mungkin', 'belum', 'tahu', 'bapak', 'kenapa', 'tapi', 'aku', 'yang', 'dengar', 'langsung', 'paham', 'bapak', 'serangan', 'jantung']","['jadi', 'hari', 'selasa', 'pekan', 'lalu', 'ibu', 'telpon', 'bapak', 'mampir', 'rumah', 'uti', 'posisinya', 'lemas', 'keringat', 'dingin', 'banyak', 'sama', 'nyeri', 'dada', 'menjalar', 'rahang', 'iya', 'ibu', 'mungkin', 'tahu', 'bapak', 'aku', 'dengar', 'langsung', 'paham', 'bapak', 'serangan', 'jantung']",jadi hari selasa pekan lalu ibu telpon bapak mampir rumah uti posisi lemas keringat dingin banyak sama nyeri dada jalar rahang iya ibu mungkin tahu bapak aku dengar langsung paham bapak serang jantung,berisiko,jadi hari selasa pekan lalu telpon bapak mampir rumah uti posisi lemas keringat dingin banyak sama nyeri dada jalar rahang iya mungkin tahu bapak aku dengar langsung paham bapak serang jantung,jadi hari selasa pekan lalu ibu telpon bapak mampir rumah uti posisi lemas keringat dingin banyak sama nyeri dada jalar rahang iya ibu mungkin tahu bapak aku dengar langsung paham bapak serang jantung
"nyeri dada sm perut, sakitt bgtt coyyy",nyeri dada sm perut sakitt bgtt coyyy,"['nyeri', 'dada', 'sm', 'perut', 'sakitt', 'bgtt', 'coyyy']","['nyeri', 'dada', 'sm', 'perut', 'sakitt', 'bgtt', 'coyyy']","['nyeri', 'dada', 'sm', 'perut', 'sakitt', 'bgtt', 'coyyy']",nyeri dada sm perut sakitt bgtt coyyy,berisiko,nyeri dada sm perut sakitt bgtt coyyy,nyeri dada sm perut sakitt bgtt coyyy
"kalau tiba² nyeri dada, mending tarik nafas atau tarik tunai ?",kalau tiba nyeri dada mending tarik nafas atau tarik tunai,"['kalau', 'tiba', 'nyeri', 'dada', 'mending', 'tarik', 'nafas', 'atau', 'tarik', 'tunai']","['kalau', 'tiba', 'nyeri', 'dada', 'lebih baik', 'tarik', 'napas', 'atau', 'tarik', 'tunai']","['kalau', 'tiba', 'nyeri', 'dada', 'lebih baik', 'tarik', 'napas', 'tarik', 'tunai']",kalau tiba nyeri dada lebih baik tarik napas tarik tunai,berisiko,kalau tiba nyeri dada lebih baik tarik napas tarik tunai,kalau tiba nyeri dada lebih baik tarik napas tarik tunai
"kalau dibiarin bisa bahaya:
 pusing
 nyeri dada
 risiko stroke & gagal ginjal

tapi tenang, ini masih bisa dikendalikan.
mulai dari:
 kurangi garam
 olahraga ringan
 rutin cek tensi
 konsultasi dokter

konsultasi gratis di 
http://
farmaku.com atau farmaku app!",kalau dibiarin bisa bahaya pusing nyeri dada risiko stroke gagal ginjal tapi tenang ini masih bisa dikendalikan mulai dari kurangi garam olahraga ringan rutin cek tensi konsultasi dokter konsultasi gratis di farmaku com atau farmaku app,"['kalau', 'dibiarin', 'bisa', 'bahaya', 'pusing', 'nyeri', 'dada', 'risiko', 'stroke', 'gagal', 'ginjal', 'tapi', 'tenang', 'ini', 'masih', 'bisa', 'dikendalikan', 'mulai', 'dari', 'kurangi', 'garam', 'olahraga', 'ringan', 'rutin', 'cek', 'tensi', 'konsultasi', 'dokter', 'konsultasi', 'gratis', 'di', 'farmaku', 'com', 'atau', 'farmaku', 'app']","['kalau', 'dibiarin', 'bisa', 'bahaya', 'pusing', 'nyeri', 'dada', 'risiko', 'stroke', 'gagal', 'ginjal', 'tapi', 'tenang', 'ini', 'masih', 'bisa', 'dikendalikan', 'mulai', 'dari', 'kurangi', 'garam', 'olahraga', 'ringan', 'rutin', 'cek', 'tensi', 'konsultasi', 'dokter', 'konsultasi', 'gratis', 'di', 'farmaku', 'com', 'atau', 'farmaku', 'app']","['kalau', 'dibiarin', 'bahaya', 'pusing', 'nyeri', 'dada', 'risiko', 'stroke', 'gagal', 'ginjal', 'tenang', 'dikendalikan', 'mulai', 'kurangi', 'garam', 'olahraga', 'ringan', 'rutin', 'cek', 'tensi', 'konsultasi', 'dokter', 'konsultasi', 'gratis', 'farmaku', 'com', 'farmaku', 'app']",kalau dibiarin bahaya pusing nyeri dada risiko stroke gagal ginjal tenang kendali mulai kurang garam olahraga ringan rutin cek tensi konsultasi dokter konsultasi gratis farmaku com farmaku app,tidak berisiko,kalau dibiarin bahaya pusing nyeri dada stroke gagal ginjal tenang kendali mulai kurang garam olahraga ringan rutin cek tensi konsultasi konsultasi gratis farmaku com farmaku app,kalau dibiarin bahaya pusing nyeri dada risiko stroke gagal ginjal tenang kendali mulai kurang garam olahraga ringan rutin cek tensi konsultasi dokter konsultasi gratis farmaku com farmaku app
